Timestamp,Vx_Delta,Timestamp,chassis_vx_filter,
26191887,0.000979722,26191887,-0.389972,
26204404,0.0188682,26204404,-0.343191,
26223693,0.0182939,26223693,-0.314004,
26237093,0.00689645,26237093,-0.247341,
26252531,0.012722,26252531,-0.197973,
26269375,0.00426762,26269375,-0.126177,
26284475,0.00962037,26284475,-0.0677496,
26300706,0.000431222,26300706,-0.0124352,
26317900,0.00190024,26317900,0.0337485,
26332354,0.000180557,26332354,0.101265,
26348347,0.000744656,26348347,0.13129,
26364478,0.00194503,26364478,0.174375,
26380355,0.00363147,26380355,0.212007,
26396459,0.00296476,26396459,0.260407,
26425540,0.0099856,26425540,0.305911,
26440827,0.0151438,26440827,0.295715,
26456563,0.014094,26456563,0.347321,
26472725,0.0143593,26472725,0.354427,
26489143,0.00929564,26489143,0.350565,
26504659,0.0200225,26504659,0.311181,
26520864,0.0232979,26520864,0.284637,
26552409,0.0021888,26552409,0.247672,
26566506,0.0201926,26566506,0.236558,
26582535,0.00567029,26582535,0.230693,
26599317,0.0054267,26599317,0.238758,
26614757,0.0104957,26614757,0.204619,
26630799,0.0306909,26630799,0.232305,
26645975,0.000386849,26645975,0.204206,
26662742,0.00228173,26662742,0.197001,
26678163,0.00617428,26678163,0.191607,
26693729,0.00144984,26693729,0.176306,
26709479,0.00665188,26709479,0.169754,
26723677,0.00111541,26723677,0.14671,
26742345,0.00418079,26742345,0.0979253,
26775987,0.0048436,26775987,0.0642378,
26801117,0.0015392,26801117,0.035025,
26817428,0.00116212,26817428,0.0134677,
26833051,0.0020063,26833051,0.00262028,
26849895,0.0025328,26849895,-0.0151037,
26864168,0.00734714,26864168,-0.0225034,
26879975,0.00253807,26879975,-0.0237548,
26895819,0.00524198,26895819,-0.022843,
26909998,0.00100628,26909998,-0.0219844,
26928439,0.0257424,26928439,-0.0175599,
26958850,0.010657,26958850,-0.0036354,
26972270,0.00151709,26972270,-0.00839209,
26992427,0.00161691,26992427,-0.0114295,
27020047,0.003262,27020047,0.00286087,
27054008,0.00510625,27054008,0.0228225,
27084977,0.00129591,27084977,0.0147581,
27097302,0.000906471,27097302,0.0244623,
27114366,0.00407605,27114366,0.0307006,
27130374,0.00267982,27130374,0.0366408,
27145479,0.00215635,27145479,0.0413381,
27161107,0.00214786,27161107,0.0346262,
27176412,3.00817e-05,27176412,0.0398732,
27192802,0.00385993,27192802,0.0470096,
27208297,0.0154731,27208297,0.0431013,
27223721,0.00304932,27223721,0.0609256,
27240544,0.000373743,27240544,0.041562,
27269616,0.000792779,27269616,0.0658759,
27285264,0.00226335,27285264,0.0633308,
27315641,0.00308475,27315641,0.0534823,
27333430,0.00504273,27333430,0.0394959,
27347559,0.000993606,27347559,0.0424085,
27362465,0.00283856,27362465,0.0507067,
27378270,0.00279265,27378270,0.0569009,
27394123,0.0180538,27394123,0.0530275,
27409500,0.00903653,27409500,0.0413747,
27424315,0.00108819,27424315,0.0534779,
27440071,0.0212652,27440071,0.0476058,
27456939,0.000219706,27456939,0.0357562,
27488120,0.00070977,27488120,0.0251869,
27502382,0.00333344,27502382,0.0144552,
27518495,0.00670187,27518495,0.0319194,
27534227,0.000385469,27534227,0.0320993,
27556290,0.00105778,27556290,0.0226872,
27581928,0.000856277,27581928,0.0321331,
27595958,0.00282408,27595958,0.0355024,
27612680,2.13422e-05,27612680,0.0286831,
27629055,0.00157965,27629055,0.0353226,
27644623,0.00118733,27644623,0.0264835,
27659980,0.00320958,27659980,0.0363348,
27674502,0.00260488,27674502,0.0324806,
27691448,0.00258337,27691448,0.026141,
27706704,0.00108482,27706704,0.0389312,
27722728,0.00109445,27722728,0.0262606,
27737716,0.00116859,27737716,0.0354888,
27754220,0.00135914,27754220,0.0270318,
27768918,0.00116184,27768918,0.0294971,
27783924,0.00431615,27783924,0.0405258,
27801248,0.00200392,27801248,0.0521272,
27831451,0.00186975,27831451,0.0545393,
27845811,0.000138633,27845811,0.0466339,
27862983,0.00971761,27862983,0.0478182,
27892571,0.00505317,27892571,0.0552661,
27923020,0.0017618,27923020,0.0511257,
27946722,0.00513775,27946722,0.0633937,
27969917,0.00150477,27969917,0.0763373,
27983799,0.00492914,27983799,0.0781492,
28001865,0.00177883,28001865,0.0727238,
28016420,0.00621533,28016420,0.0818712,
28031436,0.00540256,28031436,0.0860324,
28053882,0.0178961,28053882,0.0729659,
28078882,0.00254846,28078882,0.0693859,
28092421,0.00416579,28092421,0.0639292,
28108679,0.00212664,28108679,0.0532396,
28124228,0.00124648,28124228,0.0549523,
28140396,0.000666223,28140396,0.0484301,
28154367,0.00168904,28154367,0.0533661,
28170293,0.00312113,28170293,0.0503564,
28185112,0.00377575,28185112,0.0412026,
28200878,0.00187935,28200878,0.050323,
28216216,0.00403575,28216216,0.0390071,
28231241,0.00307984,28231241,0.0323933,
28251434,0.00233893,28251434,0.02233,
28280890,0.00633599,28280890,0.0270236,
28296702,0.00339894,28296702,0.0219019,
28325656,0.00300371,28325656,0.0328374,
28343434,0.00524078,28343434,0.028787,
28358506,3.84636e-05,28358506,0.0361577,
28373060,0.000547215,28373060,0.0229004,
28389946,0.00168957,28389946,0.0307926,
28408049,0.00453665,28408049,0.00295046,
28435233,0.00116984,28435233,0.00481195,
28452362,0.0177607,28452362,-0.00372518,
28470317,0.00059563,28470317,0.00197082,
28502024,0.00352553,28502024,0.00542556,
28530613,0.00101215,28530613,0.00317947,
28547579,0.000619597,28547579,-0.00277512,
28561344,0.00198244,28561344,0.0102271,
28578136,0.00336275,28578136,0.00151471,
28594088,0.00354025,28594088,0.00774687,
28612393,0.00238837,28612393,0.00263298,
28624107,0.00153762,28624107,-0.0037864,
28641558,0.00547319,28641558,0.00225571,
28656967,0.00175405,28656967,-0.000176462,
28670882,0.00292987,28670882,0.00357815,
28688681,0.000759655,28688681,0.00249226,
28702586,0.000768125,28702586,-0.00382874,
28719053,0.00615514,28719053,0.00245692,
28734189,0.00328865,28734189,0.000231291,
28752523,0.00333681,28752523,0.00125879,
28782065,0.00543442,28782065,-0.0030286,
28800312,0.0044634,28800312,-0.00150182,
28829325,0.00209938,28829325,-0.00146719,
28843416,0.00183297,28843416,-0.0110305,
28858577,0.000574255,28858577,-0.00281425,
28875037,0.00475741,28875037,0.00256986,
28888584,0.00145449,28888584,0.000638485,
28907138,0.00845594,28907138,-0.0026138,
28920437,0.00579405,28920437,0.00127088,
28935141,0.0230961,28935141,-0.000987817,
28953435,0.0153474,28953435,2.31117e-05,
28967552,0.00766547,28967552,-0.00316221,
28982359,0.0197887,28982359,-0.000484081,
29001433,0.00464868,29001433,-0.00278448,
29029688,0.00650639,29029688,0.000485942,
29045238,0.00368669,29045238,-0.0122046,
29065325,0.00147767,29065325,-0.000488732,
29092842,0.00404787,29092842,-0.00265933,
29107776,0.000724928,29107776,0.0011696,
29123468,0.0016139,29123468,-0.00106292,
29139163,0.00254503,29139163,0.0130249,
29153971,0.00216715,29153971,0.00803322,
29170573,0.00219893,29170573,-0.00170204,
29187005,0.00152903,29187005,0.00123362,
29202607,0.00200532,29202607,-0.0231755,
29219201,0.00100055,29219201,-0.0140545,
29247963,0.00122068,29247963,-0.00286726,
29263859,0.00245115,29263859,0.00167305,
29280429,0.00075526,29280429,-1.25878e-05,
29294995,0.00330366,29294995,0.00650801,
29310928,0.00236897,29310928,0.00102813,
29325416,0.00210683,29325416,0.0040515,
29341625,6.51562e-05,29341625,0.00148498,
29357822,0.000429591,29357822,-0.00755467,
29375868,0.000111885,29375868,-0.0110315,
29403725,0.000489126,29403725,-0.00324349,
29418905,0.00166188,29418905,0.000801981,
29435411,0.000365541,29435411,0.000193112,
29450266,0.000771242,29450266,-0.00155681,
29466759,0.00069702,29466759,0.00208107,
29482899,0.00164163,29482899,-0.00210223,
29497745,0.000839359,29497745,0.000535494,
29513838,0.0006727,29513838,0.000781505,
29529339,0.00120539,29529339,0.0104968,
29546748,0.00101423,29546748,-0.00176749,
29574838,0.00103156,29574838,0.000526954,
29590942,0.00393889,29590942,-0.000394582,
29606503,0.0022841,29606503,-0.00332415,
29626097,0.00597935,29626097,-0.00195129,
29653581,0.00234752,29653581,0.000119486,
29669762,0.00320965,29669762,0.00102666,
29686830,0.00359982,29686830,-0.00179186,
29701378,0.00567369,29701378,0.00220265,
29715664,0.00336219,29715664,-0.000722887,
29732259,0.00443209,29732259,-1.80479e-05,
29747477,0.0014851,29747477,0.00214159,
29763715,0.00105037,29763715,-0.00733803,
29793716,0.000239781,29793716,-0.00085193,
29809579,0.00246841,29809579,-0.000539405,
29826529,0.000581759,29826529,-0.00935556,
29841889,0.00404756,29841889,-0.0075494,
29872366,0.0025407,29872366,-0.00128174,
29886881,0.00189762,29886881,2.39816e-05,
29902463,0.00338485,29902463,-0.00451353,
29920517,0.00297901,29920517,0.00194705,
29952366,0.00216128,29952366,0.000448748,
29981227,0.00231639,29981227,0.00158942,
29995456,0.00521699,29995456,-1.15852e-05,
30016441,0.00464098,30016441,-0.00270869,
30042656,0.0123492,30042656,0.000369861,
30058659,0.00160143,30058659,0.00167067,
30074750,0.00736271,30074750,-0.00270187,
30091042,0.000768824,30091042,-0.00067269,
30120073,0.000337068,30120073,0.00425564,
30135764,0.00215771,30135764,0.00188397,
30151211,0.0013928,30151211,-0.00150704,
30165444,0.00193714,30165444,0.00843702,
30183488,0.0162505,30183488,0.00185038,
30213638,0.00937234,30213638,0.00123882,
30227089,0.00438438,30227089,-0.000615922,
30245827,0.00166981,30245827,0.00160175,
30259487,0.00411396,30259487,0.000382121,
30277901,0.00123611,30277901,0.00763573,
30293423,0.00790516,30293423,0.000881704,
30308413,0.00278062,30308413,-0.0225375,
30326346,0.00200277,30326346,-0.00832711,
30354295,0.0112553,30354295,-0.000777786,
30372203,0.000843212,30372203,-0.00159515,
